Trip ID,Taxi ID,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Pickup Community Area,Dropoff Community Area,Fare,Tips,Tolls,Extras,Trip Total,Payment Type,Company,Pickup Centroid Latitude,Pickup Centroid Longitude,Pickup Centroid Location,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Dropoff Centroid  Location
e8b5b2e2a66b5c1204aeddfc9de0d9331d67999f,6848fb65d081cae1ae77f1828f6ec5fce4bb75c28a81bcad312a86024d6cddb7743d1357e116853b2a759c2c6b34f794c166bef5ebbeb91ecc0c9dd72b73d3b6,12/01/2020 12:45:00 AM,12/01/2020 01:00:00 AM,1020,0.5,,,76,18,25.00,0.00,0.00,4.00,29.00,Cash,Taxi Affiliation Services,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.929297368,-87.798032181,POINT (-87.7980321814 41.9292973683)
e23bba752dc9c2c68af45ce7e06d4a9be0f15c90,3edf5aaee7cd5378f854cca9e574820e57badb93344e0c367b70b3e39f3efb4484a3da00e6553a0c711580349369dab3969adb9845c6fd8bc63cce362a80da8f,12/01/2020 01:00:00 AM,12/01/2020 01:30:00 AM,1112,7.52,,,,,22.00,0.00,0.00,6.50,28.50,Cash,Flash Cab,,,,,,
0911762eb1008a754e204c5fe4a83e4fadabb99a,3618045f9110d4d88482266ade23659c1a50d32ac37f205c15614b1ada9d4ca14b171329afed5dfd81c7525bd5a05fe614cb63b2aa48d920626b519e20d9e146,12/01/2020 01:00:00 AM,12/01/2020 01:00:00 AM,120,0.8,,,30,30,5.00,2.00,0.00,1.00,8.00,Credit Card,Taxi Affiliation Services,41.839086906,-87.714003807,POINT (-87.714003807 41.8390869059),41.839086906,-87.714003807,POINT (-87.714003807 41.8390869059)
15879925fe1ee0736930845b36726990aa56af44,362dbe26e2730f8c392d5dc3e48fe2dfdebfa8e15dd52ffbc5ae278fcf6f9be46d7e6e7ab65257f757396285d56ff53193008182813465dbdf580aa24165e908,12/01/2020 01:00:00 AM,12/01/2020 03:15:00 PM,51219,1.05,,,10,10,6.25,0.00,0.00,0.00,6.25,Cash,Flash Cab,41.985015101,-87.804532006,POINT (-87.8045320063 41.9850151008),41.985015101,-87.804532006,POINT (-87.8045320063 41.9850151008)
14baf2d82d106ee725117334868c62212c32021b,bf0b987f41a8c368a072da293f9fb1aecc8a39763ab6a449f1fc4817846fc277c3d9ed2412fcb191158c617c4e1ae27d09a9fab46b98178066507bc8ffa9bdc5,12/01/2020 01:00:00 AM,12/01/2020 01:15:00 AM,459,2.2,,,11,15,8.25,0.00,0.00,0.00,8.25,Cash,Chicago Taxicab,41.978829526,-87.771166703,POINT (-87.771166703 41.9788295262),41.954027649,-87.763399032,POINT (-87.7633990316 41.9540276487)
223bda338f0e9f5586fb1b9e74978e2d109f3742,950af3418bda33a809615e29c0592a6ab8ed5f479173437b80b129e16694d099c13ac649b93c38a08e703f3bc8c11a16bf7c37ccca96824dd06c56709d6afeac,12/01/2020 01:00:00 AM,12/01/2020 01:30:00 AM,1401,13.25,,,32,,34.75,0.00,0.00,0.00,34.75,Prcard,Flash Cab,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),,,
367ab3959bd9da2f37e41ca1b863a195a73c6002,6848fb65d081cae1ae77f1828f6ec5fce4bb75c28a81bcad312a86024d6cddb7743d1357e116853b2a759c2c6b34f794c166bef5ebbeb91ecc0c9dd72b73d3b6,12/01/2020 01:00:00 AM,12/01/2020 01:00:00 AM,0,0,,,18,18,9.00,2.00,0.00,0.00,11.00,Credit Card,Taxi Affiliation Services,41.929297368,-87.798032181,POINT (-87.7980321814 41.9292973683),41.929297368,-87.798032181,POINT (-87.7980321814 41.9292973683)
2d5aea75ddb6a3bf3ae23ec9b0f8a8b46d3d4349,362dbe26e2730f8c392d5dc3e48fe2dfdebfa8e15dd52ffbc5ae278fcf6f9be46d7e6e7ab65257f757396285d56ff53193008182813465dbdf580aa24165e908,12/01/2020 01:00:00 AM,12/01/2020 01:30:00 AM,1531,13.45,,,56,8,35.00,5.92,0.00,4.00,45.42,Credit Card,Flash Cab,41.79259236,-87.769615453,POINT (-87.7696154528 41.7925923603),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
3a520f4b6ce4c8d9a64bcc504ef02484f8aadff7,31261f6e7fc645eff98c7964c7ea71a0ea7e387a6bd7f87485b201ee0c89f03b07008cf93ed2bd22fde33cd79a47b4d1549a23a10138ebe943ed1b2283fc4c45,12/01/2020 01:00:00 AM,12/01/2020 01:00:00 AM,180,2.7,,,60,30,9.25,0.00,0.00,0.00,9.25,Cash,Taxi Affiliation Services,41.836150155,-87.648787952,POINT (-87.6487879519 41.8361501547),41.839086906,-87.714003807,POINT (-87.714003807 41.8390869059)
7ae616978254c3720c90245cde01aee80786435c,362dbe26e2730f8c392d5dc3e48fe2dfdebfa8e15dd52ffbc5ae278fcf6f9be46d7e6e7ab65257f757396285d56ff53193008182813465dbdf580aa24165e908,12/01/2020 01:00:00 AM,12/01/2020 06:00:00 PM,60927,17,,,76,8,43.25,9.55,0.00,4.00,57.30,Credit Card,Flash Cab,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
9232e0dd8dfc7d8b083150f191b7f6477754e1be,2130bc5fd239a4e3b304662424fb4cc7db0ca7abf78cc548f0ca8a6cee8fc3cb2e029cbd0db9a48b47c50cbb864ec1b70fd438dde4b789123292c8f4cbcf166f,12/01/2020 01:00:00 AM,12/01/2020 01:00:00 AM,0,0,,,,,84.00,0.00,0.00,0.00,84.00,Credit Card,Taxi Affiliation Services,,,,,,
9e60dc3fe3abb97ba6e26ed74f32554b2b727623,2130bc5fd239a4e3b304662424fb4cc7db0ca7abf78cc548f0ca8a6cee8fc3cb2e029cbd0db9a48b47c50cbb864ec1b70fd438dde4b789123292c8f4cbcf166f,12/01/2020 01:00:00 AM,12/01/2020 01:00:00 AM,0,0,,,,,84.00,0.00,0.00,0.00,84.00,No Charge,Taxi Affiliation Services,,,,,,
b10e035759784e7da67a3db71c7e2e9277ae0eb9,362dbe26e2730f8c392d5dc3e48fe2dfdebfa8e15dd52ffbc5ae278fcf6f9be46d7e6e7ab65257f757396285d56ff53193008182813465dbdf580aa24165e908,12/01/2020 01:00:00 AM,12/01/2020 01:00:00 PM,43046,1.71,,,,6,8.50,0.00,0.00,0.00,8.50,Cash,Flash Cab,,,,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
e3f300e90826b9cc70f59229bb08f9ab9e1d92f3,362dbe26e2730f8c392d5dc3e48fe2dfdebfa8e15dd52ffbc5ae278fcf6f9be46d7e6e7ab65257f757396285d56ff53193008182813465dbdf580aa24165e908,12/01/2020 01:00:00 AM,12/01/2020 01:30:00 AM,1476,13.45,,,56,8,35.00,0.00,0.00,4.00,39.00,Cash,Flash Cab,41.79259236,-87.769615453,POINT (-87.7696154528 41.7925923603),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
0ab7d3a279fa47e551901c750011fb7920b355da,99f5a5a5d3212d997e713cfdab04fa1a6e80dd1f2c70ed1e76224fc959b39b0e357644c820c84b10898c0233e5b962761a1c4df82ca26ef55979c6df11e19db2,12/01/2020 01:15:00 AM,12/01/2020 01:45:00 AM,1320,1.4,,,76,,20.75,0.00,0.00,5.00,25.75,Cash,Star North Management LLC,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),,,
9ac97b40a8fff6f092363510199bb289562d18c6,062551a6a256e259d266eb4904910a6d2fe1b649bc71441bf11c66054074cf9baf7024dc1d632e89f19f3539d6fce906dfc13e45449f873cbb46509e03e52764,12/01/2020 01:15:00 AM,12/01/2020 01:30:00 AM,691,4.5,,,76,,13.75,2.74,0.00,4.00,20.99,Credit Card,Medallion Leasin,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),,,
d18117168ca62c8c263b2b222146e28a44cf3b84,81bd1be68731a1bf332a36acf1b420f6762065de39df8a015d2638e53fd3f64d8c2ae2b5411a302fcff4dfc4949923d811b312cd9d50d904c4203b072baa4e5d,12/01/2020 01:15:00 AM,12/01/2020 01:30:00 AM,1285,8.6,,,56,25,23.75,0.00,0.00,5.50,29.25,Cash,Medallion Leasin,41.79259236,-87.769615453,POINT (-87.7696154528 41.7925923603),41.890608853,-87.756046711,POINT (-87.7560467111 41.8906088526)
ed5a2d45434dd5b15e109dfdef19ce08738119a9,be435bc4d6744155b3272e9edded016bd4afb34777470147a81d6a7e77f17dd155fdd830169271731a5316e9a6c565a619903ae4f116598fcfb9bf22591850a2,12/01/2020 01:15:00 AM,12/01/2020 02:45:00 AM,5340,14.5,,,56,56,55.25,0.00,0.00,4.00,59.25,Cash,Medallion Leasin,41.79259236,-87.769615453,POINT (-87.7696154528 41.7925923603),41.79259236,-87.769615453,POINT (-87.7696154528 41.7925923603)
fc39df903317287c6d8e7e5869e51975c83ac516,6551ba527f916e0b8187165d7e61705fc2641c9b3afd699f8bcf626970b1b9a9716a4602a084a254d9bcce8912eae21472ce82742c2479742528dfe7328309c7,12/01/2020 01:15:00 AM,12/01/2020 01:30:00 AM,855,7.96,,,33,6,21.75,0.00,0.00,0.00,21.75,Prcard,Flash Cab,41.857183858,-87.620334624,POINT (-87.6203346241 41.8571838585),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
287ca449486ac7ce96c813a6130d985ad7ed6bac,3618045f9110d4d88482266ade23659c1a50d32ac37f205c15614b1ada9d4ca14b171329afed5dfd81c7525bd5a05fe614cb63b2aa48d920626b519e20d9e146,12/01/2020 01:30:00 AM,12/01/2020 02:00:00 AM,1860,7.4,,,6,23,25.00,0.00,0.00,0.00,25.00,Cash,Taxi Affiliation Services,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.900069603,-87.720918238,POINT (-87.7209182385 41.9000696026)
23c4415d567be7fb9204620f0d8f7ee3ae994dd8,96a96f52dbf30dc4376ecdb36a6bb955e242a3e2a281c110db95c47f337c786fd92e66121defe5c40dbcec5761ce728718165477882bd09821bd385072ca755c,12/01/2020 01:30:00 AM,12/01/2020 01:45:00 AM,1565,5.29,,,1,4,18.50,0.00,0.00,1.00,19.50,Cash,Flash Cab,42.009622881,-87.670166857,POINT (-87.6701668569 42.0096228806),41.975170943,-87.687515515,POINT (-87.6875155152 41.9751709433)
60170120cda0e6a62165bbbe2aa51b0a25925518,9cee83fd2c2b50ff5b5a20565a6721c03d0f3f520fa8e2b91b6613bd3e7eca4f22c420a5799397ed68c61cb64696a5bb143dcb232e783c103241927e6b63b6d0,12/01/2020 01:30:00 AM,12/01/2020 01:30:00 AM,300,2.8,,,76,,9.50,0.00,0.00,5.50,15.00,Cash,Medallion Leasin,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),,,
9c45fbc17ad42ec95d5bc081cec2327c0c974289,2d33a620da6f3f6ea6e1a2aa7f2fbd14ba0fd82bd38d9a7110322725a7fe01e53b7521c72a08424a668558b8011380e01f9f096789bf6355c2bef84de5a6c888,12/01/2020 01:30:00 AM,12/01/2020 01:45:00 AM,360,0.1,,,24,22,7.75,4.00,0.00,0.00,11.75,Credit Card,Taxi Affiliation Services,41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941),41.92276062,-87.699155343,POINT (-87.6991553432 41.9227606205)
c2dc6fe905a7d0479789a591a522083710300b37,489e78d30b4d287ed76527efc8533b5ef45e7b6c496d92989e77260b4760212f3f42594e02db5daaa042d62b76a6575c8d4c68ed5d8277217e65588384e93871,12/01/2020 01:30:00 AM,12/01/2020 01:45:00 AM,660,3.9,,,76,,12.75,0.00,0.00,4.50,17.25,Cash,Top Cab Affiliation,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),,,
2ac8b54a59e0656c89583738ba6f5524f4be37da,70310ef891a6c3b2bc1ec7968765c6490fd04a8af40d69e0d0dc94ce0b5b5f329be63005eff54aa43f384ff72ce921e975e1230d53b56301ce5225b5c3095133,12/01/2020 01:45:00 AM,12/01/2020 02:00:00 AM,720,8.9,,,56,31,23.50,5.00,0.00,4.00,32.50,Credit Card,Taxi Affiliation Services,41.79259236,-87.769615453,POINT (-87.7696154528 41.7925923603),41.850266366,-87.667569312,POINT (-87.667569312 41.8502663663)
21f7b8ec79f25d7722bbdf853a413c0f848b1d79,137d4f780c3823fdc5f26cec160a8c9f8eb952f769c5bc70d0bc747b3eda1d77f6c5df60f9caccccfecc6ded275a85c2cb5afcf4994f42473c445e8ef4a71e35,12/01/2020 01:45:00 AM,12/01/2020 01:45:00 AM,468,1.78,,,77,2,7.75,0.00,0.00,0.00,7.75,Cash,Flash Cab,41.9867118,-87.663416405,POINT (-87.6634164054 41.9867117999),42.001571027,-87.695012589,POINT (-87.6950125892 42.001571027)
415705a317038fb823b0a1dabb91f76683700d38,6fa0364cac8d604e8a7613c08fdcbe5bfa05e361d4a7585de8caaa7b5f12b0c5b3c3a00fe5e1bfe58c3341d7aa3e0c4ff23cbdf4375dd3e55f20b643e85ab683,12/01/2020 01:45:00 AM,12/01/2020 02:15:00 AM,1752,13.99,,,8,25,36.50,0.07,0.00,0.00,36.57,Prcard,Flash Cab,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.890608853,-87.756046711,POINT (-87.7560467111 41.8906088526)
497a10a8b5b95eaf93918b1cb48bd01bc8265415,593439112392e1b60a3f0e6b60dd013222a7ebd7696de86645097b9e1808f9c990d5d6eddecc94f7e8040dafafd40fc4195cbc9d1a862da0143659400dff41f8,12/01/2020 01:45:00 AM,12/01/2020 02:00:00 AM,1200,11.5,,,56,32,30.25,0.00,0.00,5.50,35.75,Unknown,Taxi Affiliation Services,41.79259236,-87.769615453,POINT (-87.7696154528 41.7925923603),41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841)
6569e5101353fd6af08e70c27c431e2bf8f8a4b2,d59a55fcbd9ef11987cadd1a2dc93149edace06e23c37ad2544aa2e7f7a164590c4c280adb351bad4a6e1d700c503d005899078b942227bd1c7a61da013bbb04,12/01/2020 01:45:00 AM,12/01/2020 02:00:00 AM,960,3.4,,,28,28,12.75,0.00,0.00,0.50,13.25,Cash,Taxi Affiliation Services,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
6ac79eb155b2ee3ac2d93986c7966282d58e95f1,356744753023949fa63be6a6d7e0aef31f2d50dd3b0258449c6b8b6d277765da6955b1ef88c72ca79a9db0d3c20b162fce7cd9ec113b49da61c12c2c546915d4,12/01/2020 01:45:00 AM,12/01/2020 02:00:00 AM,1026,11.32,,,37,,29.25,0.00,0.00,0.00,29.25,Prcard,Flash Cab,41.80908443,-87.632424524,POINT (-87.6324245245 41.8090844303),,,
ad46eb6d043438d9fa411c1822f22a50a6fe570e,d5606e39aadb36a16739062a2d6fe7f388118af055199eb730ada625ae6f43bf05485b6d665f6484228988706604c9a1afdf13053edb531551ef25bcc57abbd5,12/01/2020 01:45:00 AM,12/01/2020 02:00:00 AM,360,2.1,,,76,,8.50,0.00,0.00,5.00,13.50,Cash,Taxi Affiliation Services,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),,,
d46bcd34fb44de608f6eea311212627ca1c61cd4,26a53f41b40ca4ec225a15ff55054c0a2d9e4a48341ce95682596f2545c380d83287eaf73f920a605cf5993f70436c69808adfc634e475da3ae8a73895f6a4c1,12/01/2020 01:45:00 AM,12/01/2020 02:15:00 AM,1320,0,,,24,19,21.00,0.00,0.00,0.00,21.00,Cash,Taxi Affiliation Services,41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941),41.927260956,-87.765501609,POINT (-87.7655016086 41.9272609555)
f927906521489cda0921c15ffc74bf730772ebee,b797b5aa67c2564edc5b5fc215486a64385357df81d1deeaa389214da083b55a0b2331d3add7e81d1a18c41f6bf4dc1b7b9e94144aff7a81e3ccd5e485dd49a3,12/01/2020 01:45:00 AM,12/01/2020 02:00:00 AM,900,15,,,76,24,37.25,0.00,0.00,6.00,43.25,Cash,Top Cab Affiliation,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941)
175db4d82a47e2514f230eadc3903dc4ab2d5fe0,46cb4badd64238b521d799f0aeb48c0214ebcac417ea257c3dabdf3b6105dbd59cdb5be586668b99664d475ff7bc8db97fba083ab39c1a7bd35a2414e5e236b1,12/01/2020 02:00:00 AM,12/01/2020 02:00:00 AM,600,3.9,,,56,58,12.50,0.00,0.00,4.00,16.50,Cash,Taxi Affiliation Services,41.79259236,-87.769615453,POINT (-87.7696154528 41.7925923603),41.817366208,-87.698860797,POINT (-87.6988607973 41.8173662079)
3b73499a8d96f152d6658e0d2dd1b9734e0af253,950af3418bda33a809615e29c0592a6ab8ed5f479173437b80b129e16694d099c13ac649b93c38a08e703f3bc8c11a16bf7c37ccca96824dd06c56709d6afeac,12/01/2020 02:00:00 AM,12/01/2020 02:15:00 AM,1495,10.73,,,28,22,30.75,0.00,0.00,0.00,30.75,Prcard,Flash Cab,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.92276062,-87.699155343,POINT (-87.6991553432 41.9227606205)
3c2274069e6e6b2fef36801d42bf524aaf5de5af,593439112392e1b60a3f0e6b60dd013222a7ebd7696de86645097b9e1808f9c990d5d6eddecc94f7e8040dafafd40fc4195cbc9d1a862da0143659400dff41f8,12/01/2020 02:00:00 AM,12/01/2020 02:30:00 AM,1380,10.8,,,8,,28.75,0.00,0.00,5.50,34.25,Unknown,Taxi Affiliation Services,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),,,
68abfe80adbab092ea2beb3493f49cee346005b3,201c8f3d95f81b3d765f2ea3fc7a640031a3f73d6dbfb1e707c540dad9d2d3d9f083d6749d9f230345e0b432589608742fdcf840cf9a1a3d650ee01a6f157e4b,12/01/2020 02:00:00 AM,12/01/2020 02:15:00 AM,502,1.64,,,14,16,7.75,0.00,0.00,0.00,7.75,Cash,Flash Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.953582125,-87.72345239,POINT (-87.7234523905 41.9535821253)
7b5df0e429869228f043a64041f67789fe497934,662dcbc106fd9fbdd2a5a1fdb2dc5fd067e60e921720eb163096369e9946b4e47e636e63e06f9bc6c90b6b1cf290a8945516637a5812936abb5110e66c182453,12/01/2020 02:00:00 AM,12/01/2020 02:15:00 AM,1324,10.25,,,3,28,27.75,0.00,0.00,0.00,27.75,Prcard,Flash Cab,41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
b4594192878efb198474c25ce7edc63b662258b9,e64c125ab06441db8101d7c98eec723e18c3dcd1cf39f8387d792ad8477f0a3a56dee2881e25cee7c9e929bba5d35c71bdfdb66781a521059a4a5b798d0458e0,12/01/2020 02:00:00 AM,12/01/2020 02:30:00 AM,1500,3.5,,,77,13,16.75,0.00,0.00,0.00,16.75,Cash,Taxi Affiliation Services,41.9867118,-87.663416405,POINT (-87.6634164054 41.9867117999),41.983636307,-87.723583185,POINT (-87.7235831853 41.9836363072)
eae346038dbb71f77fd620dad3cea79017d99bfd,31261f6e7fc645eff98c7964c7ea71a0ea7e387a6bd7f87485b201ee0c89f03b07008cf93ed2bd22fde33cd79a47b4d1549a23a10138ebe943ed1b2283fc4c45,12/01/2020 02:00:00 AM,12/01/2020 02:15:00 AM,1440,14.8,,,56,5,37.50,0.00,0.00,4.00,41.50,Cash,Taxi Affiliation Services,41.79259236,-87.769615453,POINT (-87.7696154528 41.7925923603),41.947791586,-87.683834942,POINT (-87.6838349425 41.9477915865)
e1f88ad7c03618aed76a13bf49fe00dbc65a0ad9,662dcbc106fd9fbdd2a5a1fdb2dc5fd067e60e921720eb163096369e9946b4e47e636e63e06f9bc6c90b6b1cf290a8945516637a5812936abb5110e66c182453,12/01/2020 02:00:00 AM,12/01/2020 02:00:00 AM,18,0,,,3,3,3.25,0.00,0.00,0.00,3.25,Cash,Flash Cab,41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197),41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197)
1dc840e94a8f1135ddfbe336c61497ea9bdb8594,70310ef891a6c3b2bc1ec7968765c6490fd04a8af40d69e0d0dc94ce0b5b5f329be63005eff54aa43f384ff72ce921e975e1230d53b56301ce5225b5c3095133,12/01/2020 02:15:00 AM,12/01/2020 02:45:00 AM,1260,17.4,,,56,3,42.75,9.45,0.00,4.00,56.20,Credit Card,Taxi Affiliation Services,41.79259236,-87.769615453,POINT (-87.7696154528 41.7925923603),41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197)
821f132e27a56fcea53fa1604554fc372a0e5348,c0a827928965347f9f399784b2a984cfb62eeca5e4ff3923fe464fae1ebe161e7adedde4faae2bbbf3e8a9b1e2f5dcb3ee197e672a04961860b7f02e389bf80e,12/01/2020 02:15:00 AM,12/01/2020 02:30:00 AM,1100,12.07,,,71,28,30.75,0.00,0.00,0.00,30.75,Cash,Flash Cab,41.744205146,-87.656305986,POINT (-87.6563059862 41.7442051463),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
9e68cf062c29f885dd20140907f66d7b4d7afba6,96a96f52dbf30dc4376ecdb36a6bb955e242a3e2a281c110db95c47f337c786fd92e66121defe5c40dbcec5761ce728718165477882bd09821bd385072ca755c,12/01/2020 02:15:00 AM,12/01/2020 03:00:00 AM,3182,5.34,,,7,7,25.00,0.00,0.00,1.00,26.00,Cash,Flash Cab,41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
fe803ac5cc6fd347d61e1625242328ae69c73889,0f7439de8fef7b3ef247bb39388ced311561970baab1d6e387c9b75619d344df2bbf105ef0b45a1fa3ddfbdc6977d5243102977c496b7e669bb74f2ebdcab765,12/01/2020 02:15:00 AM,12/01/2020 02:45:00 AM,2400,0.9,,,32,28,17.75,0.00,0.00,0.00,17.75,Cash,Blue Ribbon Taxi Association Inc.,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
01ceb81765ddf66614a0f7553c831f113f4cd860,3f365e125eb1d15aae0ae8a4bf53a01191478f26ccf00c877528ac2dcecf8cea91c1ee67aa49721351839fbc0a8fd976abc65438225bd6a39e6ef2e905977225,12/01/2020 02:30:00 AM,12/01/2020 02:45:00 AM,839,2.71,,,4,3,11.00,0.00,0.00,0.00,11.00,Cash,Flash Cab,41.975170943,-87.687515515,POINT (-87.6875155152 41.9751709433),41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197)
1a1d59fd93abf10205496d600b7c331b2fb13888,201c8f3d95f81b3d765f2ea3fc7a640031a3f73d6dbfb1e707c540dad9d2d3d9f083d6749d9f230345e0b432589608742fdcf840cf9a1a3d650ee01a6f157e4b,12/01/2020 02:30:00 AM,12/01/2020 02:45:00 AM,900,4.88,,,77,14,15.00,0.00,0.00,0.00,15.00,Cash,Flash Cab,41.9867118,-87.663416405,POINT (-87.6634164054 41.9867117999),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
1e9e526f83907d86ad3d1fae9a433141a5294521,950af3418bda33a809615e29c0592a6ab8ed5f479173437b80b129e16694d099c13ac649b93c38a08e703f3bc8c11a16bf7c37ccca96824dd06c56709d6afeac,12/01/2020 02:30:00 AM,12/01/2020 02:45:00 AM,1004,14.63,,,22,76,36.25,0.00,0.00,0.00,36.25,Prcard,Flash Cab,41.92276062,-87.699155343,POINT (-87.6991553432 41.9227606205),41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146)
37606c736232db37cdedfb9ff1a0471ea3c90ca8,e9fc2f81145c244007f76cdcb5aeb4df32d68cd4c23c164da765d98e48b176118b02a76380a44524d3f16cf675e5cd49ea530f340597f4430a942cbf6a7e3ab0,12/01/2020 02:30:00 AM,12/01/2020 02:30:00 AM,180,0,,,28,32,5.25,0.00,0.00,1.00,6.25,Cash,Taxi Affiliation Services,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841)
9fa7be98813404cf4de18fdaea5628b3658e52fa,2c6ef81b0ba1f2bbe58cb63f171b872e9e3f53d4c34a3cea273685a97da3bf5e7711767303f028d68f735c5a7acf04d94965ffc332e389515d91ec77cd5ab6dc,12/01/2020 02:30:00 AM,12/01/2020 02:30:00 AM,600,6.4,,,76,9,18.00,0.00,0.00,4.00,22.00,Cash,"Taxicab Insurance Agency, LLC",41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),42.007612593,-87.813781034,POINT (-87.8137810343 42.0076125931)
63b72b50405152c13449dbd4f7d5f299d679ca75,c0a827928965347f9f399784b2a984cfb62eeca5e4ff3923fe464fae1ebe161e7adedde4faae2bbbf3e8a9b1e2f5dcb3ee197e672a04961860b7f02e389bf80e,12/01/2020 02:45:00 AM,12/01/2020 03:15:00 AM,1513,10.67,,,28,3,30.50,0.00,0.00,0.00,30.50,Prcard,Flash Cab,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197)
b0211f43333de4af40b56d3a0413216b6127e17a,e9fc2f81145c244007f76cdcb5aeb4df32d68cd4c23c164da765d98e48b176118b02a76380a44524d3f16cf675e5cd49ea530f340597f4430a942cbf6a7e3ab0,12/01/2020 02:45:00 AM,12/01/2020 02:45:00 AM,420,0.2,,,28,27,11.50,0.00,0.00,0.00,11.50,Cash,Taxi Affiliation Services,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.878914496,-87.70589713,POINT (-87.7058971305 41.8789144956)
6b07890841acc8b2fc3d68d9b5e8c58abed738bc,53c01ec83313fee495650d2294b7c88ade2f3d82f3acd066cf3958bb47bd77d2c5cbfbef4b2f683b27a544e6543fa42e7a6a54336e858b98b5fccae7f75dd207,12/01/2020 03:00:00 AM,12/01/2020 03:15:00 AM,1007,11.77,,,43,28,31.00,0.00,0.00,0.00,31.00,Prcard,Flash Cab,41.761577908,-87.572781987,POINT (-87.5727819867 41.7615779081),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
cecbd6c66a78f3252bec98f0a7cfbd09558db6f2,356744753023949fa63be6a6d7e0aef31f2d50dd3b0258449c6b8b6d277765da6955b1ef88c72ca79a9db0d3c20b162fce7cd9ec113b49da61c12c2c546915d4,12/01/2020 03:00:00 AM,12/01/2020 03:15:00 AM,890,10.38,,,68,7,27.00,0.00,0.00,0.00,27.00,Prcard,Flash Cab,41.777196255,-87.642497527,POINT (-87.6424975271 41.7771962546),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
3dc7f267c85f55791576c3a1c60a65376fadd97e,53c01ec83313fee495650d2294b7c88ade2f3d82f3acd066cf3958bb47bd77d2c5cbfbef4b2f683b27a544e6543fa42e7a6a54336e858b98b5fccae7f75dd207,12/01/2020 03:15:00 AM,12/01/2020 03:30:00 AM,660,1.03,,,28,28,8.00,0.00,0.00,0.00,8.00,Cash,Flash Cab,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
5b0d253f31f3c5eeb45e0cabf3f548e94ca65ce0,201c8f3d95f81b3d765f2ea3fc7a640031a3f73d6dbfb1e707c540dad9d2d3d9f083d6749d9f230345e0b432589608742fdcf840cf9a1a3d650ee01a6f157e4b,12/01/2020 03:15:00 AM,12/01/2020 03:30:00 AM,710,3.67,,,,4,12.50,0.00,0.00,0.00,12.50,Cash,Flash Cab,,,,41.975170943,-87.687515515,POINT (-87.6875155152 41.9751709433)
